game_id,title,developers,publishers
1578110,god of riffs: battle for the metalverse,['VYERSOFT'],['VYERSOFT']
1578160,bots are stupid,['Leander Edler-Golla'],['Yogscast Games']
1578170,brytag studio,['Brytag Creative LLC'],['Brytag Creative LLC']
1578190,arttista,['Helmuth Schmitz'],['Helmuth Schmitz']
1578220,mister furry: hot muscles,"['Red Six Development', 'Male Union']","['Red Six Publishing', 'Dungeon Master']"
1577570,juno's journey,"['Steven Hanus', 'Ross King']",['Heinous Games LLC']
1577590,pineapple island,['xe2050'],"['WELOVEBOT CO., LTD.']"
1577620,the signal state,['Reckoner Industries'],"['The Iterative Collective', 'indienova']"
1577630,speed,['Merino33_Games'],['Merino33_Games']
1577660,trash quest,['Francis Vace'],['Francis Vace']
1577670,loop timer,['yntoo'],['yntoo']
1577680,neon gravel,"['Luca Dreiling', 'Philipp Hertkorn', 'Dennis Huber', 'Marcel Molière', 'Artur Plischke', 'Luigi Retzkowski', 'Pedro Retzkowski', 'Markus Schramm']",['Luca Dreiling']
1577690,video game fables,['Momiji Studios'],['Momiji Studios']
1577700,soul challenge,['wuhuayue'],['wuhuayue']
1577730,knight princess eris,['WILD FLOWER'],['WILD FLOWER']
1577750,hamster all-stars,['Sokpop Collective'],['Sokpop Collective']
1577810,shootout(systemd),['sillikone'],['sillikone']
1577120,the quarry,['Supermassive Games'],['2K Games']
1577140,tetrix 3d,['brusnik.com'],['brusnik.com']
1577150,tafl champions: ancient chess,['Gritstone Games'],['Gritstone Games']
1577160,hentai princess,['Podval Games'],['Hentai Empire']
1577180,everless,['Crossbow'],['Crossbow']
1577240,cions of vega,['Tonguç Bodur'],['Tonguç Bodur']
1577250,the chant,['Brass Token'],['Prime Matter']
1577260,dininho adventures: definitive edition,['Dininho'],['Dininho']
1577280,chicken holmes - the mystery of bartolomeu,['Dreamlike'],['Dreamlike']
1577320,somewhere in the shadow,"['Aydy', 'Nikolay Kulesh']",['Aydy']
1577350,the black hole,['Yuyang'],['Yuyang']
1577380,maze workout - lost urban exit game - trials2,['Hypothesys_indie_Dev'],['Hypothesys']
1577410,knights of grumthorr 2,['Matt Lloyd'],['Matt Lloyd']
1577420,love sucks: night one,['Art Witch Studios'],['Critical Bliss']
1577450,nyaa-kuza!!,['Catzooka Studios L.L.C.'],['Catzooka Studios L.L.C.']
1577460,gamble tower,['Indiebuild'],['Indiebuild']
1577470,straya,['Ayrtech'],['Ayrtech']
1577530,spider-robots war,['Laush Dmitriy Sergeevich'],['Laush Studio']
1576660,playbook,"['20 Below Games, inc']","['20 Below Games, Inc']"
1576720,armageddon empires,['Cryptic Comet Games'],['Cryptic Comet Games']
1576740,one escape,['BUG-Studio'],['Ratalaika Games S.L.']
1576750,gravity run,['Hede'],['Hede']
1576770,superhero recruitment simulator,['krishGames'],['krishGames']
1576790,fps tactics,['Hede'],['Hede']
1576840,ball challenge,['André Holtz'],['André Holtz']
1576850,vr masturbate,['Hentai VR Studios'],['Hentai VR Studios']
1576860,last dance,"['Kodansha', 'Kodansha VR Lab']",['KOMODO']
1576880,synthbiotic dungeon,['Synthbiotic Studios'],['Synthbiotic Studios']
1576900,spirit bounce,['ChrisBSM'],['ChrisBSM']
1576910,hellgate vr,['T3Entertainment'],['HanbitSoft']
1576920,spawn kings,['Slick_Head'],['Slick_Head']
1576930,man of the world,['redduckstudio'],['redduckstudio']
1576950,legend of heroes : eternal arena,['MoyeGames'],['MoyeGames']
1576970,the lost king of avallon,['Freeline Games GmbH'],['Freeline Games GmbH']
1576990,super metboy!,['REBUILD GAMES'],['Flyhigh Works']
1577050,hijack overdrive,['Meteor Studios'],['Meteor Studios']
1576140,2002xx,['Gus Jewell'],['Gus Jewell']
1576150,junk: the legend of junichi kato,['7shi321'],['7shi321']
1576210,lumberqwaxes,"['The Final Ricky Games ""Eric Walker""']",['Eric Walker']
1576220,protoplasm-mutiny,['xingchunfang'],['xingchunfang']
1576230,an un-epic story: the adventure of enki and tiny freddie,['Xand arts'],['Xand arts']
1576240,the shadow of yidhra,['WhitePeach'],[' WhitePeach']
1576280,moviehouse – the film studio tycoon,['Odyssey Studios'],['Assemble Entertainment']
1576300,dr iwan: evolution,['OMSTUDIO'],['OMSTUDIO']
1575470,frogun,['Molegato'],"['Top Hat Studios, Inc.']"
1576350,blair witch vr,['Bloober Team SA'],['Bloober Team NA']
1576370,replikator,['R_Games'],['R_Games']
1576420,black trail vr,['Red Horizon'],['Red Horizon']
1576470,memento vivere,['Valkyria Games'],['Valkyria Games']
1576480,ultima adventum,['Anima Games'],['Anima Games']
1576490,dark sheep,['Daisy Games'],['Daisy Games']
1576500,clockwork pussy,['by Cassandra'],['Orgipix Prod']
1576540,wavetiles,['WhoCares Games'],['WhoCares Games']
1576550,otaku club,['Blessing Company'],['Blessing Company']
1576560,downhillvr,['FiredBy s.r.o.'],['FiredBy s.r.o.']
1576570,legend of maratha warriors,['Kromn Studios'],['UY Studios']
1576590,stories of submission: enter the cuck,"['Zee Vital', 'Swimming Rock', 'Marco Marco']",['Zee Vital']
1576600,matraquinha pair,"['Matraquinha', 'Mens Sana Interactive']",['Mens Sana Interactive']
1575830,arcrunner,['Trickjump Games Ltd'],['PQube']
1575860,bascatball saturn: basketball & cat,['Opala Project'],['Opala Project']
1575900,old stories: fireheart,['Jinvira'],['Jinvira']
1575920,cyberdunk anime edition,['Pannl Inc.'],['Pannl Inc.']
1575940,sins of a solar empire ii,"['Ironclad Games Corporation', 'Stardock Entertainment']",['Stardock Entertainment']
1575950,wisly and the chickens!,['Dynix Studios'],['Dynix Studios']
1575960,the exaggerated epoch of edward o'hare,['Storyend Studios'],['Storyend Studios']
1575970,tuesday js visual novel engine,['kirill live'],['kirill live']
1575980,usonatsu ~the summer romance bloomed from a lie~,['LYCORIS'],['Sekai Project']
1576000,pain party,['Icehelm'],['Icehelm']
1576020,saighead,['MasterTapp'],['MasterTapp']
1576050,super pixel world,['EFG Play'],['EFG Play']
1576080,superoffice,['Growing Seed Games'],['Silver Games']
1576110,heisen bay,['KiWi Studio LLC'],['KiWi Studio LLC']
1576130,idoldays,"['iMel', 'qureate']",['qureate']
1575430,the bounty huntress,['IC Games'],['IC Games']
1575450,dark siren,['eTIRUe'],['eTIRUe']
1575480,once upon a sea,['Blimey Ltd.'],['Blimey Ltd.']
1575510,seedlings,['Bardsley Creative'],['Bardsley Creative']
1575540,symbiotic love - yuri visual novel,['White Dew Games'],['Kikai Digital']
1575580,the royal game of ur 3d,['coder2k'],['coder2k']
1575590,alder forge,['Zine FALOUTI'],['Zine FALOUTI']
1575640,sol cresta,['PlatinumGames Inc.'],['PlatinumGames Inc.']
1575650,love decision,['Mikołaj Spychał'],['Mikołaj Spychał']
1575670,snk vs. capcom: the match of the millennium,"['SNK CORPORATION', 'Code Mystics']",['SNK CORPORATION']
1575680,blasterbeat,['Muted Games'],['Muted Games']
1575690,super maze labyrinth,['Flat Cat Games'],['Flat Cat Games']
1575710,autochess of gensokyo,['MyACG Studio'],[' MyACG Studio']
1575730,descending i - house of nightmares,['Dungeon Games'],['Dungeon Games']
1575750,shapevs,['Smash Attack Aus'],['Smash Attack Aus']
1575030,slime dungeon escape,['Rmonak'],['Rmonak']
1575040,starlight x-2: space sudoku,['Frozax Games'],['Frozax Games']
1575060,ahri and bear,['CatDog Productions'],['CatDog Productions']
1575070,ticklish tessa,['Kangaroo Games'],"['Kangaroo Games', 'Shady Corner Games']"
1575100,ziode shadow,['Middle Man Games'],['Middle Man Games']
1575160,one4,"['Lauri Glad', 'Heikki Paulaharju', 'Antti Kokko', 'Antti Pösö', 'Bump Nasties']",['Wondernoir Games']
1575230,paid trade,['Jonas Tag'],['Jonas Tag']
1575240,neon dimension,['PHX games'],['PHX games']
1575260,pandemic heart,['SingMainMain'],['Labscle Entertainment']
1575290,haunting at cliffhouse,['Cindy Pondillo'],['Cindy Pondillo']
1575300,no parachute,['Wherry'],['Wherry']
1575310,rotego,['Kaan Bukusoglu'],['Kaan Bukusoglu']
1575320,curiosity,['NonStandardCode'],['NonStandardCode']
1575330,friendly fire: arena,['Simple Minded Games'],['Simple Minded Games']
1575380,in the wild,"['Ben Montoya', 'Chris Cooper']",['WeebMedia']
1574540,pixel game maker series  isekai quartet adventure action game,['Gotcha Gotcha Games'],['Gotcha Gotcha Games']
1574390,converter,['Funkyzeit Games'],['Funkyzeit Games']
1574580,strange horticulture,['Bad Viking'],['Iceberg Interactive']
1574610,drone gladiator,['Flying Islands Team'],['Flying Islands Team']
1574620,a cat in dungeons,"[""Day Art's Games""]","[""Day Art's Games""]"
1574670,kaboom!,['CubeCoders Limited'],['CubeCoders Limited']
1574690,extreme peg solitaire,['Nexo_mv'],['Nexo_mv']
1574700,motorcycle mechanic simulator 2021: prologue,['Play2Chill S.A.'],"['Play2Chill S.A.', 'PlayWay S.A.']"
1574720,diorama tower defense: tiny kingdom (prologue),['Anaconda Game Studios'],['Anaconda Game Studios']
1574750,super retro fighter,"['Syndrome interactive', 'Cat God Studio']",['Cat God Studio']
1574760,kapital: sparks of revolution playtest,Unknown,
1574780,skaramazuzu,"['Bleeding Moon Studio', 'Iphigames']",['Iphigames']
1574800,among ass 2: butt warfare,['Volens Nolens Games'],['Volens Nolens Games']
1574820,until then,['Polychroma Games'],['Maximum Entertainment']
1574830,full pawer,['Glassy Turtle'],['Glassy Turtle']
1574850,music95,['NJ No.1'],['NJ No.1']
1574870,usc: counterforce,"['Angry Cat Studios', 'Creatio 49']",['Firesquid']
1574900,salt 2: shores of gold,['Lavaboots Studios'],['Lavaboots Studios']
1574910,the bart bonte collection,['Bart Bonte'],['Bart Bonte']
1574990,pushing the limit,['Gamix Games'],['Gamix Games']
1574200,lucid: parables of the ubermensch,['Tye Abbott'],['Tye Abbott']
1574240,dread delusion,['Lovely Hellplace'],['DreadXP']
1574250,spookware,['BEESWAX GAMES'],['DreadXP']
1574260,my friendly neighborhood,"['John Szymanski', 'Evan Szymanski']",['DreadXP']
1574270,sucker for love: first date,['Akabaka'],['DreadXP']
1574310,oxenfree ii: lost signals,['Night School Studio'],['Netflix']
1574320,神秘世界 mysterious world,['Guo YuCheng'],['Guo YuCheng']
1574330,魔法少女は自由に変身できない。,['デジメカ製作所'],['デジメカ製作所']
1574370,catsperience,['Black Vertigo'],['Black Vertigo']
1574380,flea madness playtest,Unknown,
1574420,chunkers,['brimstone.studio'],['brimstone.studio']
1574450,o.v.n.i. abduction,['Vanadial'],['Vanadial']
1574470,hop step sing! vr live 《hop★summer tour 2020》,"['Kodansha', 'Kodansha VR Lab']",['KOMODO']
1574510,kartoffl,['Breach'],['Breach']
1574530,just get in through the door,['Ivan Pichugin'],['Ivan Pichugin']
1573970,souls of the wind,['Wandering Spirit Games'],['Wandering Spirit Games']
1574000,industry idle,['Fish Pond Studio'],['Fish Pond Studio']
1574010,shattered slime,['Jel Studios'],['Jel Studios']
1574020,automation* of sorts,['Adam Creations'],['Adam Creations']
1574030,war of freedom,['QUIKGAMES'],['QUIKGAMES']
1574050,opengloves,"['danwillm', 'LucasVRTech']",['LucidVR']
1574060,anotherquizzgame,['VorTeXDev'],['VorTeXDev']
1574110,lying souls,['Troxy Studios'],['Troxy Studios']
1573580,catch the stars: japan,['Pinel Games'],['Pinel Games']
1573590,colonize,['Rembrosoft'],['CreativeForge Games']
1573620,bit orchard,['2Boone Games'],['2Boone Games']
1573630,choice of life: middle ages 2,['Blazing Planet Studio'],['Blazing Planet Studio']
1573700,dropshipping simulator,['IronyDev'],['IronyDev']
1573710,monster in the dark,['D I S S'],"['BYVOP ', 'Prizyik Bognan']"
1573720,agatha christie - hercule poirot: the first cases,['Blazing Griffin'],['Microids']
1573730,helicopter simulator vr 2021 - rescue missions,['Helicopter Simulator'],['Helicopter Simulator']
1573750,100 hidden mushrooms,"['Anatoliy Loginovskikh', 'Catherine Svyataya']",['Anatoliy Loginovskikh']
1573760,battle in the city,['REDCROW'],['REDCROW']
1573770,contingency creatures,['Brian Ito-Kiley'],['Brian Ito-Kiley']
1573790,click quest,['Jhinbrush'],['Jhinbrush']
1573800,the steps as we know them,['The Provision Games'],['The Provision Games']
1573860,back then,['Octopus Embrace'],['Octopus Embrace']
1573080,recoiled,"['Felix Situ', 'David Bass']",['Felix Situ']
1572830,before the battery´s over,['Parables Games'],['Parables Games']
1573090,impaler gold,['Apptivus'],['Retrovibe']
1573100,subterrain: mines of titan,['Pixellore Inc'],['indie.io']
1573110,azy,['Waqudoo'],['Waqudoo']
1573130,vr chinese garden tour (hd): flying as a dragonfly,['William at Oxford'],['William at Oxford']
1573160,just defense,['BlueFogs'],['BlueFogs']
1573170,games and girls,['Kotovodk Studio'],['Kotovodk Studio']
1573180,injoku furin,['TRYSET Break'],['MB Game Studio']
1573190,unite,['KG Games'],['KG Games']
1573220,low-key: a dope game,['Jordan Laudermilk'],['Blue Milk']
1573240,onnanoko keeper 3,['ilyumi'],"['ilyumi Co., Ltd.']"
1573250,allura: the three realms,['efunsoft games'],['HH-Games']
1573280,ww2 rebuilder,['Madnetic Games'],"['Madnetic Games', 'PlayWay S.A.']"
1573300,wish - paradise high,['Momentum Games'],['Momentum Games']
1573330,unreal sandbox,['Blockout22'],['Blockout22']
1573350,coastline flight simulator,['Caipirinha Games GmbH'],[' Caipirinha Games GmbH']
1573390,lila’s sky ark,['Monolith of Minds'],['Graffiti Games']
1573420,photo-life - rina's journey,['NSFW18 Games'],['NSFW18 Games']
1573430,carnival and girls,['Kotovodk Studio'],['Kotovodk Studio']
1573500,red measures,['Volt Force Studio'],['Volt Force Studio']
1573540,spaceship simulator,['chenjd'],['chenjd']
1572440,bakery shop simulator,['DNA ARMY GAMING'],['DNA ARMY GAMING']
1572450,femboy besties,['owlyboi'],['owlyboi']
1572460,my simple puzzle,['Tavlykaev Rinat'],['Tavlykaev Rinat']
1572470,höll space 5d6,['5D6 Games'],['5D6 Games']
1572790,gustavo : kingdom rebirth,['Roy'],['SharkLord Entertainment']
1572800,neon snake,['Sirius Games'],['Sirius Games']
1572810,мемология,['Boom Games'],['Boom Games']
1572850,lotto life,"['Stephen Rich', 'Anthony Rietkerk', 'Ryan', 'Jiwon Suh', 'Jason Maiser', 'Pallav Sharda', 'Nuvya Dutt Sharda']",['Single Cell Productions']
1572910,bouncy cloud,['Rethuna Games'],['Rethuna Games']
1572920,supertux,['The SuperTux Team'],['The SuperTux Team']
1572930,void's blight,['CrashedReality'],['CrashedReality']
1572970,liberation mutagenix,['McCollum Games'],['McCollum Games']
1572990,twilight town: a cyberpunk day in life,['Sigyaad Team'],['Sigyaad Team']
1573010,bhapticsplayer,['bHaptics Inc.'],['bHaptics Inc.']
1573060,"nejicomisimulator vol.1 (gapping, amputee sex slave, petrify, time stop)",['やぶから堂'],['やぶから堂']
1573070,endless furry blackjack,['Tegridy Made Games'],['Tegridy Made Games']
1571940,ctrl alt ego,['MindThunk'],['MindThunk']
1571950,slick racing game,['SaltyTea-M'],['SaltyTea-M']
1571960,the corpsmen,['Multicell Games'],['Multicell Games']
1571990,galaxy pass station,['Galactic Workshop'],['Galactic Workshop']
1572020,thumbelina,['Li Yu Hong'],['Li Yu Hong']
1572040,through the fragmentation,['Máté Pribelszky'],['Crow Bar']
1572050,crash race,['INFINITE BRIDGE'],['INFINITE BRIDGE']
1572080,home wind,['Adi Zhavo'],['Adi Zhavo']
1572100,girls on puzzle 4,['Laush Dmitriy Sergeevich'],['Laush Studio']
1572120,unblock me car,['ShaganovDev'],['ShaganovDev']
1572140,get-a-grip chip and the body bugs,['Redstart Interactive'],['Redstart Interactive']
1572150,the monster mole,['DILUI'],['DILUI']
1572170,pandemic pandemonium,['Dusty Ventures LLC'],['Dusty Ventures LLC']
1572180,lionfish reef patrol,"['Scott W. Gonnello', 'Lionfish Central, Inc.', 'Vidas Salavejus']","['Lionfish Central, Inc.']"
1572190,hyposphere z,['Disoft Game Developers'],['Piece Of Voxel']
1572220,guns and grapples,['Bit Shifters'],['Bit Shifters']
1572230,nami,['Expresso Studios'],['Expresso Studios']
1572270,f.i.s.h.,['Tim Kashani'],['Fireapples']
1572320,malfunction ii,['Barlock Games'],['Barlock Games']
1572330,hero of the demon,['Mousou Endemic'],['OTAKU Plan']
1572340,ark of artemis,['Kujirabo。'],['OTAKU Plan']
1572380,future fortune,['Type Ten'],['Type Ten Studios']
1572420,leenie boog,['Alexander Bazhenov'],['AB Developer']
1571540,gimmick in the chaos dimension,"['Space Mouse, LLC']","['Space Mouse, LLC']"
1571600,dark romance: sleepy hollow collector's edition,['Domini Games'],['Big Fish Games']
1571640,stardust,['Pidibidi Games'],['Pidibidi Games']
1571660,au-delà,"['Julien Baumgartner', 'Pénélope Schachner']","['Pénélope Schachner', 'Julien Baumgartner']"
1571690,sexorcist academy,['Miel'],['Cherry Kiss Games']
1571700,command heroes,['VCIOUS Labs'],['VCIOUS Labs']
1571730,castle of collapse,['Tamashii'],['Tamashii']
1571750,gun game,['Fireround'],['Fireround']
1571820,life with a college girl,['Boru'],"['Playmeow', 'ACG creator']"
1571840,小邦迪的奇妙冒险,"['Puyuan Ye', 'Band-Aid']",['Band-Aid']
1571880,god of the arena dungeon,['GasGod Games'],['GasGod Games']
1571890,jam gods,['Static Wild'],['Static Wild']
1571910,dear althea,['Tijerín Art Studio'],['Tijerín Art Studio']
1571030,龙骑战歌,"['Chengdu UUO Technology Co., Ltd']","['Chengdu UUO Technology Co., Ltd']"
1571040,恶搞赛车 湿身吧！ splash to wild kids,['Super funny game'],['Super funny game']
1571070,felix the toy,['XYX Games'],"['Tero Lunkka', 'Valkeala Software']"
1571090,beast crimes,['LINK'],['LINK']
1571100,passpartout 2: the lost artist,['Flamebait Games'],['Flamebait Games']
1571120,crucible,['TriScale'],['DigiPen Institute of Technology']
1571130,captains of the wacky waters,['Ceiling Games'],['Ceiling Games']
1571140,东方十昊狱 ～ hella dazzling hell!!,['Lonhong Team'],['Lonhong Media']
1571160,lost scavenger,['Rockbee'],['Rockbee']
1571170,summer with mia,['Inceton games'],['Inceton games']
1571180,eos,['The Bonsai Tavern'],['DigiPen Institute of Technology']
1571190,royal revolt ii,['Flaregames'],['Flaregames']
1571210,scientific shutdown,['Define Logic Studios'],['Define Logic Studios']
1571220,chessplosion,['C.T. Matthews'],['C.T. Matthews']
1571230,lineart jigsaw puzzle - erotica 4,['EGC Games'],['EGC Games']
1571270,horns of justice playtest,Unknown,
1571280,street legal 1: revision,"['Invictus Games Ltd.', 'ImageCode']","['Activision Value Inc.', 'ImageCode']"
1571330,battle royale craft,['CoolCraftGames'],['CoolCraftGames']
1571340,vr hot,['VR HOT'],['VR HOT']
1571360,puzzle pieces,['Tesaks Entertainment s.r.o.'],['Tesaks Entertainment s.r.o.']
1571380,startenders: intergalactic bartending,['Foggy Box Games'],['Yogscast Games']
1571430,ten 2 ten poker,"['Tentacle 51, LLC']","['Tentacle 51, LLC']"
1571440,lunch lady,['Manic Mice'],['Manic Mice']
1571450,bear haven nights 2,['SunRay Games'],['SunRay Games']
1571460,zorro the chronicles,['BKOM Studios'],['Nacon']
1571480,tiger tank,['TIAN DA HAI'],['TIAN DA HAI']
1570610,herbis,['NikiGames'],['NikiGames']
1570620,universe 25,['The Northern Bureau'],['The Northern Bureau']
1570650,the last order: dungeons,['FoxSox Games'],['FoxSox Games']
1570680,"slayers, inc.",['Woogedy Games'],['Woogedy Games']
1570700,slaughterhouse,['Captive Bolt Studios'],['Captive Bolt Studios']
1570720,praesidium,['ShieldWork Studios'],['ShieldWork Studios']
1570730,super totally ultimate dad showdown,['Sandalled Socks LLC'],['Sandalled Socks LLC']
1570740,sacred cubes,['Louie Inc'],['Louie Inc']
1570750,hextones,['Nukearts Studio'],['Nukearts Studio']
1570760,variables 2,['Asteroid Game Studio'],['Asteroid Game Studio']
1570790,2d platformer game (toy factory),['Jo.Jo art'],['Jo.Jo art']
1570830,mori carta,['Nevergreen Games'],['Nevergreen Games']
1570850,frauki's adventure!,['Casey Clyde'],['Casey Clyde']
1570860,little wolf,['Winged Lizard'],['Winged Lizard']
1570960,grey instinct,['Plain Cheeseburger Games'],['Plain Cheeseburger Games']
1570980,love of magic book 2: the war,['Droid Productions'],['Flexible Media']
1568310,penguin climbing,['Laush Dmitriy Sergeevich'],['Laush Studio']
1570990,chroma quaternion,['Exe Create Inc.'],['KEMCO']
1571000,alphadia genesis 2,['Exe Create Inc.'],['KEMCO']
1571010,物理世界,['NeutronStar.studio'],['NeutronStar.studio']
1570120,bunker,['Pavel Ryabtsev'],['RPavel']
1570150,flowcubes,['Martin Pichler'],['Martin Pichler']
1570160,skip lake,['RSoft Games'],['RSoft Games']
1570200,girls on puzzle 3,['Laush Dmitriy Sergeevich'],['Laush Studio']
1570210,exploratombe playtest,Unknown,
1570290,hyper dungeon crawler,['Tony Wang'],['Tony Wang']
1570320,battle star asteroids,['JPG_Games'],['JPG_Games']
1570330,west hunt,['NewGen'],"['Wandering Wizard', 'Snail Games USA']"
1570340,dawn of the falkonir,['Fowl Play Studios'],['Fowl Play Studios']
1570360,rainy day roommate,['Lustr4ted'],['Lustr4ted']
1570420,clan of death,['Julian Roeckl'],['Julian Roeckl']
1570480,retrograde,['Steven Krupski'],['Steven Krupski']
1570500,space moth: lunar edition,['1CC Games'],['Chorus Worldwide Games']
1570510,undernauts: labyrinth of yomi,"['EXPERIENCE', 'Poppy Works']",['Aksys Games']
1569720,attack of undo zai,"['CTRLZ Game Studio', 'UNDO Academy']",['UNDO Academy']
1569750,ninja ming: wu,['1 Poss Studio'],['1 Poss Studio']
1569760,lab breakout,['Pinochet Lab'],['Piece Of Voxel']
1569790,magicians need to learn healing magic,['Skyfantasy Games'],['Skyfantasy Games']
1569810,24 solar terms,['FreeMenFreeTime'],['Gamera Games']
1569820,shades of rayna,['QuickSave'],['QuickSave']
1569920,saphyro,['A Korh'],['AlKorh']
1569930,sword and fairy 5,['SOFTSTAR TECHNOLOGY(BEIJING)'],['SOFTSTAR ENTERTAINMENT']
1569970,fireball wizard,['ginTronic'],['PID Games']
1569040,football manager 2022,['Sports Interactive'],['SEGA']
1569090,vivid knight,"['Asobism.Co.,Ltd']","['Asobism.Co.,Ltd']"
1569140,p3tt,['Alon Cohen'],['Alon Cohen']
1569150,glyph☀️,['Bolverk Games'],['Bolverk Games']
1569990,choco pixel x,['Blender Games'],['Blender Games']
1570000,space ninja simulator,['Marius Angeschrien'],['Marius Angeschrien']
1570010,far: changing tides,['Okomotive'],['Frontier Foundry']
1570020,world's end club,"['IzanagiGames', 'Too Kyo Games', 'Grounding Inc.', 'ESQUADRA,inc.']",['IzanagiGames']
1570050,break through 50,['hubiao'],['hubiao']
1570070,beholder 3,['Paintbucket Games'],['Alawar']
1570080,dead seater,['Zeekerss'],['Zeekerss']
1569340,dwarves craft. father's home,['DigiMight'],['DigiMight']
1569350,i make saints (steam edition),['Somewhat Software'],['Somewhat Software']
1569380,triple dungeon,['bankbank'],['Wainstop James']
1569390,восток 2061 playtest,Unknown,
1569470,teocida,['Vikintor'],['Vikintor Interactive']
1569520,irmão grande & brasileiro 2,['Virgula Leal'],['Jogo Joia']
1569540,top gang,['lbdl GameStudio'],['lbdl GameStudio']
1569550,dread x collection 4: the hunt,"['DreadXP', 'David Szymanski', 'Christopher Yabsley', 'KIRA', 'Philisophic Games', 'Dan McGrath', 'TorpleDook', ""Abbey 'Scruncho' Smith"", 'Vidas Salavejus', 'Redact Games', 'Wayward Preacher', 'Mr. Pink', 'Aaron Wise']",['DreadXP']
1569560,the simplest game,['Simple Studio'],['Simple Studio']
1569590,onlyfuck - ruru's adventures,['NSFW18 Games'],['NSFW18 Games']
1569620,lab rags,['Salt Mine Studios'],['Salt Mine Studios']
1569650,palladise island,['TOTATO'],['RMking']
1569670,inpixio photo studio pro,['inPixio'],['Avanquest Software SAS']
1569690,snapshot,['Studio Madeleine Chai'],['Studio Madeleine Chai']
1569700,hero realms,"['Wise Wizard Games, LLC']","['Wise Wizard Games, LLC']"
1569170,a way back,"['Timur Chanturia', 'Jenya Kuzmenko']",['Never Give Up Games']
1569180,the kotonoha sisters and the legend of lysant island,['DeskClub Games'],['DeskClub Games']
1569200,brewmaster: beer brewing simulator,['Auroch Digital'],['Fireshine Games']
1569220,abermore,['Four Circle Interactive'],['Fireshine Games']
1568540,smithworks,['Ardent Games'],['Kenny Doan']
1568560,faction wars,['Ginger Bear Games'],['Ginger Bear Games']
1568570,retro tank party,['Snopek Games'],['Snopek Games']
1568580,hands of wisp,['Homeostase'],['Homeostase']
1568590,goose goose duck,"['Gaggle Studios, Inc.']","['Gaggle Studios, Inc.']"
1568620,metaphysical,['Paper Promises Programming'],['Paper Promises Programming']
1568650,*new* scuffed epic visual novel,"['Chris Shanaz', 'Scuffed Development']",['shanaz game studios']
1568720,plague breaker,['Wozzy Games Limited'],['Wozzy Games Limited']
1568730,heroes of eldemor,['Brian Laflamme'],['Brian Laflamme']
1568790,red white yellow,['Takahiro Miyazawa'],['Takahiro Miyazawa']
1568880,秘封フラグメント,['シカクゲームズ'],['Phoenixx Inc.']
1568900,肉牛养殖计划,['清风'],['清风']
1568920,clean slate,['Mariano Jar'],['Time Ajar']
1568940,花妖物语/flower girl,['9Garden'],['9Garden']
1568960,true spring love,['Blessing Company'],['Blessing Company']
1568970,torn away,['perelesoq'],"['perelesoq', 'Hawthorn Games']"
1568030,too many cooks,['Dr Jammy Games'],['Dr Jammy Games']
1568040,vacation adventures: park ranger 11,['Casual Arts'],['Casual Arts']
1568050,pinned,['Lazy As Studio'],['Lazy As Studio']
1568060,killer 19,"['SkyLine Studio', '熊昊思成', '徐熙尧']",['SkyLine Studio']
1568070,burning ball,['Laush Dmitriy Sergeevich'],['Laush Studio']
1568130,spaceship for newbies,['Molotov Estudios'],['Molotov Estudios']
1568190,cat's life jigsaw puzzles,['Boogygames Studios'],['Boogygames Studios']
1568210,mantle,"['Game Sage Productions', 'Burning Light Games']",['Game Sage Productions']
1568240,castle itter - the strangest battle of wwii,['Jérémy Zurcher'],['Jérémy Zurcher']
1568260,terra earth,['David M Tippy'],['David M Tippy']
1568320,combohead,['namleets'],['namleets']
1568330,samurai chess,['Minimol Games'],['Minimol Games']
1568400,sheepy: a short adventure,['MrSuicideSheep'],['MrSuicideSheep']
1568430,discoveries of the deep,['Capstone Software'],['Ziggurat']
1568440,sands of fire,['Three-Sixty Pacific'],['Ziggurat']
1568450,search for the titanic,['Capstone Software'],['Ziggurat']
1568470,potion meister,['Hershul Games'],['Hershul Games']
1568480,knighted,['Steel Peak Games'],['Steel Peak Games']
1568490,the survivor after,['Roman Kondratkov'],['The natural way top']
1568500,traversing traveler,['Caffinated Cauldron'],['Caffinated Cauldron']
1567550,protostone,['Esteban Jauregui'],['Esteban Jauregui']
1567580,7 years war,"['Jason Jackson, Justin Carranza, Jude Pierre, Evan Tomksy']",['Group Six Games']
1567670,雪国の少女,['Somfy'],['Somfy']
1567680,cosmic tank,['Game Masterminds'],['Game Masterminds']
1567690,canary in a crater,['Iron Moose Development'],['Iron Moose Development']
1567720,streamer dancefloor,['StreamerTech'],['StreamerTech']
1567740,to hell with it,['Wimpy Imp Games'],['Wimpy Imp Games']
1567770,【iq3でできるエロrpg】トレジャーハンターアンナ～新米アンナと処女の穴～,['アトリエすえ'],['アトリエすえ']
1567800,星空列车与白的旅行,['しらたまこ'],"['inc.ZOFE', 'Syawase Works China']"
1567830,蛋蛋掌门日志,['多极网络'],['Gamera Games']
1567840,farming tractor simulator 2021: farmer life,['Gameza Studio'],['Five River Solutions']
1567860,femboy bangers - pub & grill,['owlyboi'],['owlyboi']
1567870,kingdomdefense,['Peter Lee'],['Peter Lee']
1567880,sex rhythm: onsen,['NekumaSoft'],['NekumaSoft']
