record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,mapped_genre
GD0112,31,Female,Professional,20,5.5,Moba,League of Legends,Pc,126.15,Good,,8.0,10.2,4,6.4,6.8,Fair,Rarely,True,True,True,3.3,Normal,Never,False,True,False,Moderate,1,3-6h,Strategy
GD0113,16,Male,Student,5,3.6,Strategy,Age of Empires,Multi-platform,40.4,Below Average,3.82,,9.6,1,9.9,6.9,Fair,Often,False,False,False,0.2,Irritable,Often,False,False,False,Low,0,3-6h,Strategy
GD0114,20,Female,Student,5,9.2,Mobile games,Genshin Impact,Multi-platform,177.45,Below Average,2.98,6.0,3.6,6,7.0,5.8,Very Poor,Often,True,True,True,0.3,Withdrawn,Daily,True,False,False,High,1,6-9h,Casual
GD0115,23,Male,Professional,5,3.2,Mobile games,Genshin Impact,Console,49.01,Excellent,,9.0,11.7,3,10.0,8.4,Fair,Rarely,False,False,False,0.3,Normal,Daily,False,False,False,Low,0,0-3h,Casual
GD0116,22,Female,Student,8,8.4,Mmo,World of Warcraft,Mobile,82.28,Failing,2.57,3.0,3.4,6,5.6,4.2,Very Poor,Always,True,False,True,1.3,Irritable,Never,False,True,True,High,2,6-9h,Role-playing
GD0117,15,Male,Student,3,13.0,Battle royale,Apex Legends,Multi-platform,224.87,Below Average,2.6,,0.9,9,4.0,5.4,Very Poor,Sometimes,False,True,True,3.4,Depressed,Sometimes,False,True,True,Severe,2,12h+,Action
GD0118,15,Male,Student,1,5.7,Rpg,Skyrim,Console,61.16,Below Average,1.32,,9.1,4,7.7,5.5,Poor,Never,True,True,True,3.0,Anxious,Daily,False,True,False,Moderate,1,3-6h,Role-playing
GD0119,16,Other,Student,1,0.9,Mmo,World of Warcraft,Mobile,35.37,Good,1.75,,15.2,1,10.8,8.0,Fair,Sometimes,False,False,False,0.4,Withdrawn,Sometimes,False,False,False,Low,0,0-3h,Role-playing
GD0120,19,Male,Student,1,4.8,Mobile games,Clash of Clans,Console,29.59,Average,2.86,6.0,9.9,4,6.9,6.3,Poor,Sometimes,True,False,True,3.0,Normal,Often,False,False,False,Low,0,3-6h,Casual
GD0121,23,Male,Professional,1,11.8,Battle royale,Fortnite,Pc,391.88,Poor,,6.0,2.5,8,5.4,3.8,Very Poor,Often,True,True,True,6.1,Euphoric,Sometimes,True,False,False,High,1,9-12h,Action
GD0122,17,Male,Student,7,6.0,Fps,Overwatch,Mobile,147.47,Excellent,3.71,,10.4,5,7.6,6.7,Poor,Sometimes,True,True,True,2.2,Angry,Often,False,True,False,Moderate,1,3-6h,Action
GD0123,18,Male,Student,1,2.6,Moba,Mobile Legends,Multi-platform,37.3,Good,1.1,,12.6,2,7.8,7.3,Fair,Often,False,False,False,0.9,Normal,Never,False,False,False,Low,0,0-3h,Strategy
GD0124,14,Female,Student,2,7.7,Rpg,Skyrim,Multi-platform,25.58,Poor,1.96,,8.1,5,6.5,5.6,Poor,Never,True,True,True,3.8,Restless,Never,True,True,False,High,2,6-9h,Role-playing
GD0125,20,Female,Student,5,10.0,Mmo,Final Fantasy XIV,Console,358.72,Poor,2.19,4.0,2.0,6,3.6,5.5,Good,Always,False,False,False,4.4,Withdrawn,Sometimes,True,False,True,Severe,2,9-12h,Role-playing
GD0126,19,Male,Student,9,5.0,Mobile games,Clash of Clans,Multi-platform,143.86,Good,1.11,10.0,11.8,3,8.9,6.7,Poor,Always,True,False,True,1.5,Normal,Sometimes,False,False,False,Low,0,3-6h,Casual
GD0127,22,Male,Student,1,5.6,Battle royale,Warzone,Console,44.63,Below Average,1.69,4.0,5.7,5,8.3,5.1,Poor,Rarely,False,False,False,4.4,Anxious,Daily,False,False,False,Low,0,3-6h,Action
GD0128,19,Female,Student,6,4.3,Mmo,World of Warcraft,Console,48.0,Average,3.31,8.0,13.0,2,9.6,6.7,Very Poor,Sometimes,False,False,False,1.5,Normal,Never,False,False,False,Low,0,3-6h,Role-playing
GD0129,35,Male,Professional,15,3.1,Moba,League of Legends,Console,27.92,Below Average,,9.0,8.7,3,7.8,7.6,Good,Always,False,False,False,1.8,Excited,Daily,False,False,False,Low,0,0-3h,Strategy
GD0130,18,Female,Student,3,3.6,Mobile games,Clash of Clans,Console,13.53,Below Average,1.74,,8.7,2,6.0,6.3,Fair,Never,False,False,False,0.7,Depressed,Often,False,False,False,Low,0,3-6h,Casual
GD0131,20,Female,Student,10,6.9,Rpg,Cyberpunk 2077,Multi-platform,22.1,Good,3.11,10.0,6.5,4,6.9,4.9,Good,Often,True,True,True,1.0,Anxious,Daily,False,False,False,Low,0,6-9h,Role-playing
GD0132,16,Male,Student,4,5.2,Mobile games,Clash of Clans,Pc,20.36,Average,1.03,,6.7,2,9.1,5.7,Fair,Sometimes,True,False,True,0.4,Anxious,Never,False,False,False,Low,0,3-6h,Casual
GD0133,13,Male,Student,1,4.0,Battle royale,PUBG,Console,27.46,Average,1.42,,12.1,2,6.4,5.1,Poor,Always,False,False,False,0.4,Anxious,Daily,False,False,False,Low,0,3-6h,Action
GD0134,26,Male,Professional,1,8.3,Rpg,Elden Ring,Multi-platform,49.13,Average,,4.0,3.5,5,7.6,5.4,Poor,Often,True,False,True,4.4,Withdrawn,Never,False,True,True,High,2,6-9h,Role-playing
GD0135,16,Female,Student,4,3.6,Strategy,Civilization VI,Mobile,20.78,Good,4.0,,10.2,3,9.8,5.5,Very Poor,Always,False,False,False,0.6,Euphoric,Daily,False,False,False,Low,0,3-6h,Strategy
GD0136,24,Male,Professional,11,7.9,Mmo,Final Fantasy XIV,Console,30.7,Average,,2.0,5.0,5,5.3,4.6,Good,Often,True,True,True,0.9,Withdrawn,Rarely,True,True,False,High,2,6-9h,Role-playing
GD0137,19,Male,Student,9,8.0,Rpg,Cyberpunk 2077,Console,104.41,Below Average,2.1,4.0,6.4,7,4.1,3.4,Poor,Often,True,False,True,1.4,Restless,Often,True,True,True,Severe,3,6-9h,Role-playing
GD0138,19,Male,Student,2,9.3,Mobile games,Clash of Clans,Multi-platform,113.26,Below Average,3.59,2.0,5.7,7,4.0,4.8,Very Poor,Always,True,True,True,2.7,Euphoric,Sometimes,True,False,True,Severe,2,9-12h,Casual
GD0139,20,Male,Student,6,10.2,Rpg,Elden Ring,Mobile,314.14,Poor,3.47,7.0,4.5,7,3.0,5.1,Poor,Never,False,True,True,1.8,Irritable,Daily,False,False,False,Moderate,0,9-12h,Role-playing
GD0140,24,Male,Professional,5,7.2,Moba,Dota 2,Console,83.77,Poor,,1.0,6.7,5,7.5,4.6,Insomnia,Sometimes,True,True,True,3.4,Restless,Never,True,True,False,High,2,6-9h,Strategy
GD0141,15,Male,Student,4,7.0,Moba,League of Legends,Pc,80.95,Average,1.91,,8.9,4,6.3,4.7,Fair,Never,True,True,True,3.2,Anxious,Never,True,False,False,Moderate,1,6-9h,Strategy
GD0142,21,Male,Student,1,8.2,Mobile games,Clash of Clans,Multi-platform,52.5,Poor,1.78,8.0,5.5,4,4.0,3.7,Poor,Often,True,True,True,0.8,Angry,Often,True,False,False,Moderate,1,6-9h,Casual
GD0143,22,Male,Student,5,4.4,Fps,CS:GO,Mobile,21.43,Good,1.85,7.0,8.0,3,9.3,5.2,Poor,Often,False,False,False,1.4,Restless,Never,False,False,False,Low,0,3-6h,Action
GD0144,20,Male,Student,10,5.8,Moba,League of Legends,Multi-platform,111.06,Good,1.08,5.0,6.6,5,6.0,6.0,Fair,Sometimes,False,True,True,2.6,Normal,Daily,False,True,False,Moderate,1,3-6h,Strategy
GD0145,21,Male,Student,7,9.7,Battle royale,PUBG,Mobile,276.24,Below Average,3.37,8.0,2.5,8,3.7,4.5,Insomnia,Never,False,False,False,0.5,Euphoric,Sometimes,True,False,False,High,1,9-12h,Action
GD0146,17,Other,Student,2,3.2,Moba,League of Legends,Mobile,39.13,Average,2.58,,9.2,1,7.6,7.2,Fair,Never,False,False,False,1.5,Normal,Often,False,False,False,Low,0,0-3h,Strategy
GD0147,18,Male,Student,2,8.9,Strategy,Civilization VI,Console,342.1,Good,1.34,,5.1,5,4.9,3.5,Good,Always,True,True,True,2.7,Angry,Never,True,False,False,High,1,6-9h,Strategy
GD0148,30,Female,Professional,15,6.6,Mmo,Final Fantasy XIV,Pc,11.24,Poor,,7.0,6.8,5,6.5,5.2,Very Poor,Rarely,True,True,True,1.3,Excited,Never,True,False,False,Moderate,1,6-9h,Role-playing
GD0149,18,Male,Student,6,3.9,Rpg,Cyberpunk 2077,Multi-platform,23.79,Below Average,2.73,,10.9,3,9.4,6.5,Poor,Never,False,False,False,0.3,Normal,Often,False,False,False,Low,0,3-6h,Role-playing
GD0150,19,Male,Student,5,10.4,Strategy,StarCraft II,Mobile,412.09,Failing,1.76,3.0,5.9,8,5.6,5.1,Very Poor,Often,False,True,True,5.0,Withdrawn,Sometimes,True,True,False,Severe,2,9-12h,Strategy
GD0151,19,Male,Student,1,5.3,Moba,League of Legends,Multi-platform,39.82,Average,1.43,8.0,9.6,4,7.9,6.4,Poor,Rarely,True,False,True,2.4,Irritable,Never,False,False,False,Low,0,3-6h,Strategy
GD0152,16,Male,Student,2,4.8,Moba,League of Legends,Console,69.97,Excellent,1.61,,9.4,4,7.5,5.3,Fair,Never,True,False,True,0.9,Depressed,Daily,False,False,False,Low,0,3-6h,Strategy
GD0153,16,Female,Student,6,6.4,Moba,Mobile Legends,Pc,34.14,Below Average,3.34,,8.0,3,8.3,5.4,Fair,Rarely,False,False,False,0.1,Normal,Often,False,False,False,Low,0,6-9h,Strategy
GD0154,17,Male,Student,1,10.6,Rpg,Elden Ring,Mobile,247.77,Poor,1.06,,3.0,8,6.2,4.1,Insomnia,Often,False,True,True,1.8,Angry,Often,False,True,True,Severe,2,9-12h,Role-playing
GD0155,17,Male,Student,1,6.7,Fps,Call of Duty,Mobile,34.13,Average,1.21,,8.6,4,8.1,5.3,Insomnia,Often,True,True,True,1.4,Restless,Never,False,False,False,Low,0,6-9h,Action
GD0156,20,Male,Student,10,6.9,Battle royale,Fortnite,Console,59.03,Below Average,3.29,2.0,6.4,4,8.0,4.7,Insomnia,Always,False,False,False,1.1,Restless,Sometimes,True,False,False,Moderate,1,6-9h,Action
GD0157,16,Female,Student,6,2.2,Fps,Call of Duty,Multi-platform,31.73,Excellent,1.45,,11.1,1,8.6,7.7,Fair,Sometimes,False,False,False,0.1,Normal,Sometimes,False,False,False,Low,0,0-3h,Action
GD0158,22,Male,Student,12,9.0,Moba,Mobile Legends,Console,168.77,Poor,1.11,2.0,1.6,5,7.2,5.3,Poor,Sometimes,False,True,True,3.3,Depressed,Never,True,False,False,High,1,6-9h,Strategy
GD0159,25,Other,Professional,9,4.7,Rpg,Cyberpunk 2077,Multi-platform,110.14,Average,,1.0,9.1,4,7.4,7.0,Good,Never,True,False,True,0.6,Irritable,Never,False,False,False,Low,0,3-6h,Role-playing
GD0160,18,Male,Student,5,10.4,Moba,Mobile Legends,Pc,326.87,Poor,3.55,,5.7,6,6.6,4.7,Poor,Never,True,True,True,1.0,Anxious,Daily,True,True,False,Severe,2,9-12h,Strategy
GD0161,19,Male,Student,5,12.2,Moba,Dota 2,Mobile,473.21,Below Average,3.72,10.0,0.5,7,4.7,5.9,Fair,Often,False,True,True,2.1,Depressed,Sometimes,True,True,False,Severe,2,12h+,Strategy
GD0162,27,Male,Professional,7,4.3,Strategy,StarCraft II,Pc,44.35,Good,,5.0,8.0,2,7.9,5.3,Very Poor,Rarely,False,False,False,2.8,Normal,Daily,False,False,False,Low,0,3-6h,Strategy
GD0163,22,Female,Student,7,6.3,Moba,Mobile Legends,Console,53.06,Below Average,3.98,4.0,9.7,2,9.0,5.5,Fair,Sometimes,True,True,True,0.2,Restless,Never,False,False,False,Low,0,3-6h,Strategy
GD0164,18,Male,Student,5,7.7,Strategy,Civilization VI,Multi-platform,110.52,Below Average,3.22,,5.6,7,4.8,5.6,Poor,Sometimes,True,True,True,0.3,Anxious,Daily,False,True,True,High,2,6-9h,Strategy
GD0165,21,Female,Student,2,8.4,Rpg,Elden Ring,Console,128.87,Failing,3.14,9.0,6.3,5,4.8,5.7,Poor,Often,True,False,True,0.6,Anxious,Rarely,True,True,False,High,2,6-9h,Role-playing
GD0166,18,Male,Student,7,7.2,Strategy,Civilization VI,Pc,130.82,Below Average,3.97,,5.2,6,4.6,3.9,Poor,Often,True,True,True,0.4,Depressed,Never,True,False,False,Moderate,1,6-9h,Strategy
GD0167,21,Male,Student,5,5.1,Rpg,Skyrim,Multi-platform,20.68,Good,2.72,10.0,11.3,3,7.3,5.8,Fair,Never,False,False,False,1.1,Irritable,Never,False,False,False,Low,0,3-6h,Role-playing
GD0168,25,Male,Professional,11,5.8,Moba,Dota 2,Mobile,55.18,Below Average,,3.0,9.2,5,6.6,5.3,Fair,Rarely,True,False,True,0.5,Excited,Rarely,False,True,False,Moderate,1,3-6h,Strategy
GD0169,21,Male,Student,6,7.6,Fps,Overwatch,Mobile,38.69,Poor,1.5,9.0,4.6,6,4.7,5.6,Very Poor,Often,True,True,True,0.7,Euphoric,Rarely,True,False,True,High,2,6-9h,Action
GD0170,23,Male,Professional,3,2.6,Fps,Call of Duty,Mobile,6.45,Good,,4.0,14.0,1,8.8,8.3,Poor,Always,False,False,False,0.4,Normal,Never,False,False,False,Low,0,0-3h,Action
GD0171,21,Male,Student,8,1.3,Battle royale,Warzone,Pc,15.07,Good,1.44,5.0,12.6,1,9.6,8.4,Fair,Rarely,False,False,False,0.5,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0172,24,Male,Professional,14,6.2,Rpg,Cyberpunk 2077,Multi-platform,135.88,Average,,10.0,4.9,6,6.5,5.9,Fair,Often,False,False,False,0.8,Anxious,Rarely,False,True,False,Moderate,1,3-6h,Role-playing
GD0173,21,Male,Student,1,9.1,Rpg,Elden Ring,Pc,396.01,Average,2.92,1.0,3.8,7,4.9,3.2,Very Poor,Never,True,True,True,1.4,Irritable,Rarely,True,True,False,Severe,2,6-9h,Role-playing
GD0174,22,Male,Student,3,10.1,Moba,Dota 2,Multi-platform,358.37,Below Average,1.1,2.0,2.0,8,4.2,3.4,Poor,Sometimes,True,False,True,2.8,Angry,Sometimes,True,True,False,Severe,2,9-12h,Strategy
GD0175,25,Male,Professional,7,7.9,Fps,Valorant,Multi-platform,53.96,Average,,6.0,3.3,5,7.4,5.1,Fair,Sometimes,True,False,True,0.5,Angry,Rarely,True,False,False,Moderate,1,6-9h,Action
GD0176,19,Female,Student,9,2.9,Strategy,Civilization VI,Multi-platform,35.81,Excellent,3.29,10.0,9.7,1,8.8,8.0,Good,Always,False,False,False,0.0,Angry,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0177,19,Male,Student,1,4.6,Strategy,StarCraft II,Pc,10.06,Below Average,2.1,6.0,9.0,3,8.5,5.9,Fair,Rarely,False,False,False,1.0,Normal,Never,False,False,False,Low,0,3-6h,Strategy
GD0178,21,Male,Student,8,5.7,Mmo,Final Fantasy XIV,Multi-platform,123.33,Average,3.84,4.0,9.4,3,7.3,5.7,Good,Always,False,True,True,2.4,Angry,Never,False,True,False,Moderate,1,3-6h,Role-playing
GD0179,22,Female,Student,5,8.2,Moba,League of Legends,Multi-platform,77.94,Poor,2.27,6.0,7.8,5,4.2,4.2,Poor,Rarely,True,True,True,1.9,Withdrawn,Rarely,False,True,False,Moderate,1,6-9h,Strategy
GD0180,19,Female,Student,1,3.1,Moba,League of Legends,Mobile,15.06,Excellent,3.51,1.0,9.7,1,9.1,7.2,Good,Sometimes,False,False,False,1.2,Euphoric,Sometimes,False,False,False,Low,0,0-3h,Strategy
GD0181,22,Female,Student,12,7.3,Strategy,Age of Empires,Mobile,31.57,Excellent,2.15,5.0,8.8,4,7.9,3.0,Poor,Never,True,True,True,0.7,Angry,Sometimes,True,False,False,Moderate,1,6-9h,Strategy
GD0182,17,Female,Student,2,10.9,Mmo,Elder Scrolls Online,Mobile,232.94,Below Average,3.21,,1.1,6,3.7,3.8,Poor,Often,True,True,True,3.5,Irritable,Daily,True,True,True,Severe,3,9-12h,Role-playing
GD0183,28,Male,Professional,4,11.0,Rpg,Skyrim,Multi-platform,207.35,Average,,7.0,0.3,5,5.5,3.3,Very Poor,Sometimes,True,False,True,2.4,Anxious,Daily,True,True,True,Severe,3,9-12h,Role-playing
GD0184,19,Male,Student,8,11.0,Mobile games,PUBG Mobile,Pc,484.09,Poor,3.52,8.0,0.4,8,6.3,3.7,Fair,Often,False,False,False,8.0,Irritable,Never,True,False,False,High,1,9-12h,Casual
GD0185,24,Male,Professional,10,10.5,Mmo,Final Fantasy XIV,Multi-platform,240.74,Poor,,4.0,3.6,6,3.3,4.5,Very Poor,Often,False,True,True,3.1,Anxious,Often,True,True,False,Severe,2,9-12h,Role-playing
GD0186,19,Female,Student,8,7.0,Strategy,Age of Empires,Multi-platform,45.66,Below Average,1.42,4.0,5.4,4,8.4,4.1,Very Poor,Rarely,True,False,True,0.0,Restless,Sometimes,True,False,False,Moderate,1,6-9h,Strategy
GD0187,16,Female,Student,5,2.0,Rpg,Elden Ring,Mobile,23.53,Excellent,1.23,,12.7,3,9.9,7.6,Fair,Rarely,False,False,False,0.1,Normal,Daily,False,False,False,Low,0,0-3h,Role-playing
GD0188,24,Male,Professional,8,11.2,Mmo,Final Fantasy XIV,Mobile,246.83,Poor,,10.0,0.7,8,5.0,4.0,Very Poor,Never,True,False,True,3.5,Angry,Daily,True,True,True,Severe,3,9-12h,Role-playing
GD0189,21,Male,Student,8,4.4,Fps,Call of Duty,Multi-platform,45.31,Below Average,3.23,9.0,8.8,3,9.0,6.6,Fair,Rarely,False,False,False,1.7,Angry,Rarely,False,False,False,Low,0,3-6h,Action
GD0190,17,Male,Student,5,6.3,Mobile games,PUBG Mobile,Mobile,41.6,Average,3.5,,8.2,3,7.6,5.0,Poor,Rarely,True,True,True,0.3,Withdrawn,Never,False,False,False,Low,0,3-6h,Casual
GD0191,18,Male,Student,7,4.2,Fps,Valorant,Mobile,6.99,Average,1.64,,9.5,1,7.2,6.1,Poor,Never,False,False,False,0.6,Normal,Rarely,False,False,False,Low,0,3-6h,Action
GD0192,20,Male,Student,2,3.9,Mmo,Elder Scrolls Online,Console,36.21,Good,3.5,9.0,9.0,2,7.9,6.3,Good,Never,False,False,False,0.0,Angry,Often,False,False,False,Low,0,3-6h,Role-playing
GD0193,18,Female,Student,7,1.5,Strategy,StarCraft II,Mobile,32.0,Average,1.24,,13.6,1,11.5,7.0,Good,Never,False,False,False,0.3,Irritable,Daily,False,False,False,Low,0,0-3h,Strategy
GD0194,24,Male,Professional,11,8.8,Strategy,Civilization VI,Mobile,67.73,Good,,6.0,2.6,7,4.4,4.1,Very Poor,Sometimes,True,True,True,0.9,Irritable,Never,True,True,True,Severe,3,6-9h,Strategy
GD0195,21,Female,Student,10,3.7,Battle royale,Apex Legends,Multi-platform,24.63,Poor,2.84,8.0,7.4,3,8.0,5.8,Poor,Never,False,False,False,0.4,Angry,Never,False,False,False,Low,0,3-6h,Action
GD0196,19,Male,Student,2,5.2,Moba,Mobile Legends,Multi-platform,89.91,Good,1.85,8.0,6.2,1,8.8,6.5,Poor,Never,True,False,True,1.8,Angry,Daily,False,False,False,Low,0,3-6h,Strategy
GD0197,20,Male,Student,5,6.6,Fps,Overwatch,Mobile,56.6,Failing,1.77,5.0,5.5,6,7.4,5.1,Very Poor,Often,True,True,True,1.6,Irritable,Never,True,True,False,High,2,6-9h,Action
GD0198,24,Female,Professional,12,6.2,Strategy,StarCraft II,Pc,129.73,Average,,4.0,7.3,2,7.8,5.9,Fair,Always,False,True,True,0.7,Anxious,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0199,18,Male,Student,1,3.6,Moba,Dota 2,Console,8.29,Below Average,2.02,,10.1,3,7.1,6.1,Poor,Always,False,False,False,0.2,Restless,Daily,False,False,False,Low,0,3-6h,Strategy
GD0200,21,Female,Student,3,6.0,Moba,Mobile Legends,Mobile,108.18,Excellent,2.41,3.0,10.3,3,6.1,6.7,Fair,Always,False,False,False,0.8,Irritable,Often,False,False,False,Low,0,3-6h,Strategy
GD0201,27,Male,Professional,2,4.3,Battle royale,Warzone,Multi-platform,4.81,Below Average,,2.0,12.6,3,8.8,5.5,Fair,Never,False,False,False,1.2,Normal,Rarely,False,False,False,Low,0,3-6h,Action
GD0202,16,Male,Student,6,8.7,Rpg,Elden Ring,Console,178.36,Below Average,1.3,,6.4,7,6.9,3.6,Poor,Sometimes,True,True,True,0.9,Depressed,Rarely,True,False,False,High,1,6-9h,Role-playing
GD0203,21,Male,Student,2,12.0,Mobile games,Genshin Impact,Mobile,389.7,Average,1.31,5.0,1.1,9,2.8,3.8,Very Poor,Sometimes,True,True,True,0.9,Depressed,Rarely,False,False,False,Moderate,0,9-12h,Casual
GD0204,22,Male,Student,3,5.4,Mmo,World of Warcraft,Mobile,39.77,Below Average,1.07,1.0,10.9,3,6.4,5.5,Good,Often,False,False,False,0.3,Excited,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0205,19,Female,Student,4,4.0,Strategy,StarCraft II,Pc,46.13,Average,1.85,1.0,8.2,2,6.6,6.9,Fair,Often,False,False,False,0.4,Angry,Daily,False,False,False,Low,0,3-6h,Strategy
GD0206,14,Female,Student,4,4.7,Moba,Dota 2,Mobile,87.51,Good,3.44,,8.3,3,7.3,5.5,Poor,Sometimes,True,False,True,1.1,Withdrawn,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0207,21,Male,Student,11,2.7,Mmo,Elder Scrolls Online,Pc,12.31,Good,3.69,3.0,12.0,1,6.8,8.2,Good,Often,False,False,False,0.6,Angry,Sometimes,False,False,False,Low,0,0-3h,Role-playing
GD0208,20,Male,Student,1,7.2,Strategy,Civilization VI,Mobile,123.4,Failing,2.58,8.0,3.6,5,8.0,4.3,Very Poor,Always,False,True,True,0.6,Irritable,Sometimes,True,True,False,High,2,6-9h,Strategy
GD0209,27,Male,Professional,7,3.9,Strategy,StarCraft II,Multi-platform,18.05,Below Average,,6.0,11.2,1,6.1,6.9,Poor,Always,False,False,False,0.1,Excited,Never,False,False,False,Low,0,3-6h,Strategy
GD0210,24,Other,Professional,5,12.9,Mobile games,Clash of Clans,Console,189.43,Failing,,10.0,1.4,7,4.9,5.5,Fair,Rarely,True,False,True,2.6,Irritable,Daily,True,False,False,High,1,12h+,Casual
GD0211,21,Male,Student,7,5.1,Moba,Dota 2,Pc,47.43,Good,1.28,1.0,7.2,4,9.2,6.7,Fair,Always,True,False,True,1.4,Irritable,Never,False,False,False,Low,0,3-6h,Strategy
GD0212,21,Male,Student,4,8.8,Mmo,Elder Scrolls Online,Multi-platform,462.75,Below Average,3.2,10.0,5.7,5,5.9,5.6,Poor,Rarely,True,True,True,3.6,Angry,Never,False,True,True,Severe,2,6-9h,Role-playing
GD0213,19,Male,Student,1,5.2,Strategy,StarCraft II,Mobile,60.25,Good,3.7,2.0,8.5,2,7.9,6.3,Good,Rarely,True,False,True,2.0,Restless,Often,False,False,False,Low,0,3-6h,Strategy
GD0214,20,Male,Student,1,6.2,Mobile games,PUBG Mobile,Console,109.33,Good,2.19,3.0,10.6,3,6.7,5.3,Fair,Never,True,True,True,0.1,Angry,Never,False,False,False,Low,0,3-6h,Casual
GD0215,19,Female,Student,5,4.3,Mmo,Final Fantasy XIV,Mobile,12.63,Average,3.09,3.0,8.1,3,6.3,5.3,Fair,Sometimes,False,False,False,1.3,Normal,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0216,19,Male,Student,2,9.3,Mobile games,Genshin Impact,Multi-platform,371.68,Poor,2.92,8.0,2.7,5,5.9,5.2,Very Poor,Sometimes,True,True,True,0.6,Restless,Rarely,False,False,True,High,1,9-12h,Casual
GD0217,20,Male,Student,3,11.3,Strategy,StarCraft II,Mobile,485.6,Poor,2.86,2.0,3.7,6,2.6,5.9,Fair,Rarely,True,True,True,4.4,Anxious,Rarely,True,False,False,High,1,9-12h,Strategy
GD0218,22,Male,Student,9,11.0,Fps,Overwatch,Mobile,96.98,Poor,3.23,4.0,0.0,10,3.5,4.3,Very Poor,Rarely,False,True,True,3.6,Anxious,Often,True,False,True,Severe,2,9-12h,Action
GD0219,17,Other,Student,5,7.1,Mobile games,PUBG Mobile,Mobile,104.49,Poor,2.41,,5.3,3,4.8,5.4,Fair,Sometimes,True,True,True,1.3,Anxious,Rarely,False,False,False,Low,0,6-9h,Casual
GD0220,17,Male,Student,2,4.6,Rpg,Skyrim,Pc,17.42,Average,3.24,,9.1,3,7.2,5.7,Fair,Always,True,False,True,1.4,Normal,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0221,20,Male,Student,2,3.2,Moba,Dota 2,Multi-platform,17.98,Good,3.65,9.0,12.2,3,9.4,7.2,Good,Often,False,False,False,1.4,Euphoric,Often,False,False,False,Low,0,0-3h,Strategy
GD0222,16,Male,Student,1,5.1,Mmo,Final Fantasy XIV,Multi-platform,130.26,Average,1.35,,7.2,3,8.0,6.6,Good,Sometimes,True,False,True,2.6,Restless,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0223,17,Male,Student,4,2.7,Moba,Dota 2,Console,43.38,Excellent,1.44,,11.6,1,9.1,8.6,Good,Rarely,False,False,False,0.8,Depressed,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0224,20,Female,Student,7,2.7,Battle royale,Warzone,Pc,37.91,Good,3.38,2.0,13.9,2,6.6,7.1,Fair,Rarely,False,False,False,0.6,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0225,18,Male,Student,1,4.1,Strategy,StarCraft II,Multi-platform,34.75,Excellent,3.01,,9.9,3,8.9,5.8,Fair,Never,False,False,False,0.2,Anxious,Never,False,False,False,Low,0,3-6h,Strategy
GD0226,20,Female,Student,10,0.5,Strategy,Age of Empires,Mobile,22.38,Good,3.88,3.0,15.0,1,10.4,8.7,Good,Never,False,False,False,0.4,Irritable,Daily,False,False,False,Low,0,0-3h,Strategy
GD0227,19,Male,Student,5,7.1,Mmo,Final Fantasy XIV,Console,79.0,Below Average,2.45,4.0,3.7,5,8.5,4.3,Very Poor,Always,False,True,True,0.1,Euphoric,Often,False,True,False,Moderate,1,6-9h,Role-playing
GD0228,19,Female,Student,6,7.8,Moba,League of Legends,Mobile,135.38,Poor,2.89,6.0,8.3,4,4.7,4.2,Fair,Sometimes,False,False,False,0.1,Depressed,Often,False,False,False,Low,0,6-9h,Strategy
GD0229,20,Female,Student,10,3.5,Moba,Mobile Legends,Console,48.25,Average,3.22,3.0,8.5,2,10.0,5.0,Poor,Never,False,False,False,1.0,Restless,Often,False,False,False,Low,0,3-6h,Strategy
GD0230,19,Male,Student,6,8.7,Battle royale,Fortnite,Console,362.26,Below Average,3.47,2.0,3.2,5,6.4,3.3,Poor,Rarely,False,False,False,1.6,Normal,Rarely,True,False,False,High,1,6-9h,Action
GD0231,19,Male,Student,6,8.2,Battle royale,PUBG,Multi-platform,18.61,Poor,2.47,7.0,4.0,5,5.4,5.9,Poor,Often,False,True,True,0.9,Depressed,Sometimes,True,False,True,High,2,6-9h,Action
GD0232,19,Female,Student,4,8.7,Rpg,Cyberpunk 2077,Pc,428.62,Poor,1.97,10.0,7.2,6,4.8,4.2,Fair,Always,False,False,False,5.5,Anxious,Daily,False,True,False,High,1,6-9h,Role-playing
