game_id,gaming_platform,title,genres
260750,Pc,Neighbours from Hell Compilation,"['Adventure', 'Casual']"
260790,Pc,1001 Spikes,"['Action', 'Adventure', 'Indie']"
260930,Pc,Emergency 2014,['Simulation']
260160,Pc,The Last Tinker™: City of Colors,"['Action', 'Adventure', 'Indie']"
260190,Pc,Marc Eckō's Getting Up: Contents Under Pressure,"['Action', 'Adventure']"
260210,Pc,Assassin’s Creed® Liberation HD,"['Action', 'Adventure']"
260230,Pc,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,['Adventure']
260250,Pc,Blood of the Werewolf,"['Action', 'Indie']"
260309,Pc,Company of Heroes 2 - The Western Front Armies,['Strategy']
260330,Pc,Flockers™,"['Action', 'Indie', 'Strategy']"
260380,Pc,Ninja Cats vs Samurai Dogs,"['Indie', 'Strategy']"
259320,Pc,Heli Heroes,"['Action', 'Casual']"
259340,Pc,Chicken Shoot Gold,"['Action', 'Casual', 'Indie']"
259390,Pc,Ballpoint Universe - Infinite,"['Action', 'Indie']"
259410,Pc,Sneaky Sneaky,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
259430,Pc,Zigfrak,"['Action', 'Indie', 'RPG']"
259450,Pc,Drifter,"['Action', 'Indie', 'Simulation', 'Early Access']"
259510,Pc,Shufflepuck Cantina Deluxe,"['Action', 'Indie', 'Sports']"
259530,Pc,Savant - Ascent,"['Action', 'Indie']"
259550,Pc,Hero of the Kingdom,"['Adventure', 'Casual', 'Indie', 'RPG']"
259600,Pc,Finding Teddy,"['Adventure', 'Indie']"
259620,Pc,3079 -- Block Action RPG,"['Action', 'Indie', 'RPG']"
259640,Pc,Guise Of The Wolf,"['Action', 'Adventure', 'Indie']"
259660,Pc,Void Destroyer,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
259680,Pc,Tales of Maj'Eyal,"['Adventure', 'Indie', 'RPG']"
259700,Pc,Dead Sky,"['Action', 'Indie']"
259720,Pc,Fading Hearts,"['Adventure', 'Indie', 'Simulation']"
259760,Pc,Two Brothers,"['Action', 'Adventure', 'Indie', 'RPG']"
259780,Pc,Nimble Quest,"['Action', 'Casual', 'Indie']"
259810,Pc,Home Sheep Home: Farmageddon Party Edition,"['Action', 'Adventure', 'Casual', 'Indie']"
259830,Pc,Wooden Sen'SeY,"['Action', 'Indie']"
259870,Pc,OMG Zombies!,"['Action', 'Strategy']"
259890,Pc,Agricultural Simulator: Historical Farming,"['Action', 'Casual', 'Massively Multiplayer', 'Simulation', 'Strategy']"
259940,Pc,YOU DON'T KNOW JACK Vol. 2,"['Casual', 'Indie', 'Strategy']"
259960,Pc,YOU DON'T KNOW JACK Vol. 3,"['Casual', 'Indie', 'Strategy']"
259980,Pc,YOU DON'T KNOW JACK Vol. 4 The Ride,"['Casual', 'Indie', 'Strategy']"
260000,Pc,YOU DON'T KNOW JACK MOVIES,"['Casual', 'Indie', 'Strategy']"
260020,Pc,YOU DON'T KNOW JACK SPORTS,"['Casual', 'Indie', 'Strategy']"
260040,Pc,YOU DON'T KNOW JACK TELEVISION,"['Casual', 'Indie', 'Strategy']"
260060,Pc,YOU DON'T KNOW JACK HEADRUSH,"['Casual', 'Indie', 'Strategy']"
260080,Pc,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,"['Casual', 'Indie', 'Strategy']"
260130,Pc,Agarest: Generations of War Zero,"['Adventure', 'RPG', 'Strategy']"
258880,Pc,Professional Farmer 2014,['Simulation']
258890,Pc,Type:Rider,"['Action', 'Adventure', 'Casual', 'Indie']"
258950,Pc,Montague's Mount,"['Adventure', 'Indie']"
258970,Pc,Gauntlet™ Slayer Edition,"['Action', 'Adventure', 'RPG']"
259020,Pc,Dragon's Prophet,"['Action', 'Free To Play', 'Massively Multiplayer', 'RPG']"
259060,Pc,Dominions 4: Thrones of Ascension,"['Indie', 'Strategy']"
259080,Pc,Just Cause 2: Multiplayer Mod,"['Action', 'Adventure']"
259130,Pc,Wasteland 1 - The Original Classic,"['Adventure', 'Indie', 'RPG', 'Strategy']"
259170,Pc,Alone in the Dark (2008),"['Action', 'Adventure']"
259190,Pc,Alone in the Dark: The New Nightmare,"['Action', 'Adventure']"
258760,Pc,Scania Truck Driving Simulator,"['Indie', 'Simulation']"
258520,Pc,The Vanishing of Ethan Carter,"['Adventure', 'Indie']"
258590,Pc,Adventure Time: Finn and Jake's Epic Quest,"['Action', 'Adventure']"
258643,Pc,Train Simulator: NEC: New York-New Haven Route Add-On,['Simulation']
257970,Pc,Loren The Amazon Princess,"['Indie', 'RPG']"
257990,Pc,Oozi: Earth Adventure,"['Casual', 'Indie']"
258010,Pc,Ring Runner: Flight of the Sages,"['Action', 'Indie', 'RPG']"
258050,Pc,Survivor Squad,"['Action', 'Indie', 'Strategy']"
258070,Pc,Probability 0,"['Action', 'Indie']"
258090,Pc,99 Spirits,"['Adventure', 'Indie', 'RPG']"
258180,Pc,Deus Ex: The Fall,"['Action', 'Adventure', 'RPG']"
258200,Pc,Talisman: Prologue,"['Indie', 'RPG', 'Strategy']"
258220,Pc,Blood Knights,"['Action', 'RPG']"
258240,Pc,Tank Operations: European Campaign,"['Indie', 'Strategy']"
257050,Pc,Darkout,"['Action', 'Adventure', 'Indie']"
257120,Pc,Not The Robots,"['Action', 'Indie', 'Strategy']"
257170,Pc,Rebuild 3: Gangs of Deadsville,"['Indie', 'RPG', 'Simulation', 'Strategy']"
257260,Pc,Inherit the Earth: Quest for the Orb,"['Adventure', 'Casual']"
257350,Pc,Baldur's Gate II: Enhanced Edition,"['Adventure', 'RPG']"
257400,Pc,Fuse,"['Animation & Modeling', 'Design & Illustration', 'Utilities', 'Video Production']"
257420,Pc,Serious Sam 4,"['Action', 'Adventure', 'Indie']"
257510,Pc,The Talos Principle,"['Action', 'Adventure', 'Indie']"
257610,Pc,LogoMaker 4,['Design & Illustration']
257650,Pc,Mosaico,['Utilities']
257670,Pc,Elder Sign: Omens,"['Casual', 'Indie', 'Strategy']"
257690,Pc,J.U.L.I.A.: Among the Stars,"['Adventure', 'Indie']"
257710,Pc,Max Gentlemen,"['Casual', 'Free To Play', 'Indie']"
257730,Pc,Infinity Wars: Animated Trading Card Game,"['Casual', 'Indie', 'Strategy', 'Free To Play']"
257750,Pc,Bloody Trapland,"['Action', 'Adventure', 'Casual', 'Indie']"
257790,Pc,Riptide GP2,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']"
257830,Pc,Violett Remastered,"['Adventure', 'Indie']"
257850,Pc,Hyper Light Drifter,"['Action', 'Adventure', 'Indie', 'RPG']"
257870,Pc,Eschalon: Book III,"['Adventure', 'Indie', 'RPG']"
256576,Pc,CSX ES44AC Add-on Livery,['Simulation']
256611,Pc,CSX SD70MAC Add-on Livery,['Simulation']
257030,Pc,Project Nimbus: Complete Edition,"['Action', 'Indie']"
255870,Pc,PixelJunk™ Shooter,['Action']
255920,Pc,The 7th Guest,['Adventure']
255940,Pc,The 11th Hour,['Adventure']
255960,Pc,Bad Mojo Redux,"['Adventure', 'Simulation']"
256010,Pc,Jagged Alliance Flashback,"['Indie', 'RPG', 'Strategy']"
256030,Pc,Shadows: Heretic Kingdoms,"['Indie', 'RPG']"
256070,Pc,Truck Racer,['Racing']
256190,Pc,Enemy Front,['Action']
256290,Pc,Child of Light,['RPG']
256330,Pc,WRC 4 FIA World Rally Championship,['Racing']
256370,Pc,MXGP - The Official Motocross Videogame,"['Racing', 'Simulation', 'Sports']"
256390,Pc,MotoGP™14,"['Racing', 'Simulation', 'Sports']"
256460,Pc,Cosmic Star Heroine,"['Indie', 'RPG']"
255260,Pc,Pro Cycling Manager 2014,['Simulation']
255280,Pc,1954 Alcatraz,"['Adventure', 'Indie']"
255300,Pc,Journey of a Roach,"['Adventure', 'Indie']"
255320,Pc,Edna & Harvey: The Breakout,"['Adventure', 'Indie']"
255340,Pc,Escape Goat 2,"['Action', 'Casual', 'Indie']"
255370,Pc,KickBeat Steam Edition,"['Action', 'Indie']"
255390,Pc,Max: The Curse of Brotherhood,['Adventure']
255520,Pc,Viscera Cleanup Detail: Shadow Warrior,"['Indie', 'Simulation']"
255710,Pc,Cities: Skylines,"['Simulation', 'Strategy']"
254700,Pc,Resident Evil 4 (2005),"['Action', 'Adventure']"
254820,Pc,Ground Control Anthology,['Strategy']
254840,Pc,Ground Control II: Operation Exodus,['Strategy']
254860,Pc,Lords of the Realm III,"['Simulation', 'Strategy']"
254880,Pc,MoonBase Commander,['Strategy']
254900,Pc,Gunlok,['Strategy']
254920,Pc,Lords of the Realm,['Strategy']
254940,Pc,Free Running,"['Action', 'Sports']"
254960,Pc,Silent Storm Gold Edition,"['Action', 'RPG', 'Strategy']"
255070,Pc,Abyss Odyssey,"['Action', 'Adventure', 'Indie']"
255163,Pc,Call of Duty®: Ghosts - Digital Hardened Edition,['Action']
254200,Pc,FortressCraft Evolved!,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
254300,Pc,Dofus,"['Adventure', 'Massively Multiplayer', 'RPG', 'Strategy']"
254320,Pc,Duskers,"['Indie', 'Simulation', 'Strategy']"
254370,Pc,Aquanox Deep Descent,"['Action', 'RPG', 'Simulation']"
254440,Pc,Pool Nation,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
254460,Pc,Obscure,"['Action', 'Adventure']"
254480,Pc,Obscure II (Obscure: The Aftermath),"['Action', 'Adventure']"
254590,Pc,Theme Park Studio,"['Indie', 'Simulation']"
253370,Pc,Axis Game Factory's AGFPRO v3,"['Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Utilities', 'Game Development']"
253390,Pc,Hot Tin Roof: The Cat That Wore A Fedora,"['Action', 'Adventure', 'Indie', 'RPG']"
253410,Pc,Ravensword: Shadowlands,"['Action', 'Adventure', 'Indie', 'RPG']"
253430,Pc,CastleMiner Z,"['Violent', 'Action', 'Adventure', 'Indie']"
253510,Pc,WARMACHINE: Tactics,"['Indie', 'Strategy']"
253570,Pc,Gentlemen!,"['Action', 'Indie']"
253610,Pc,Wrack,"['Action', 'Indie']"
253630,Pc,Steam Marines,"['Indie', 'RPG', 'Strategy']"
253650,Pc,Sparkle 2 Evo,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Strategy']"
253670,Pc,Aartform Curvy 3D 3.0,['Animation & Modeling']
253690,Pc,Tiny Brains,"['Action', 'Adventure', 'Casual', 'Indie']"
253710,Pc,theHunter Classic,"['Action', 'Adventure', 'Free To Play', 'Simulation', 'Sports']"
253750,Pc,Ikaruga,"['Action', 'Indie']"
253770,Pc,Bus-Simulator 2012,['Simulation']
253790,Pc,rymdkapsel,"['Indie', 'Strategy']"
253840,Pc,Shantae: Half-Genie Hero,"['Action', 'Adventure', 'Indie']"
253860,Pc,Earth 2140,['Strategy']
253880,Pc,Earth 2150 Trilogy,['Strategy']
253900,Pc,Knights and Merchants,"['Simulation', 'Strategy']"
253920,Pc,Gorky 17,"['RPG', 'Strategy']"
253940,Pc,Septerra Core,['RPG']
253960,Pc,Jack Orlando: Director's Cut,['Adventure']
253980,Pc,Enclave,"['Action', 'RPG']"
254060,Pc,KnightShift,"['RPG', 'Strategy']"
254080,Pc,World War III: Black Gold,['Strategy']
252370,Pc,The Shivah,"['Adventure', 'Indie']"
252390,Pc,DwarfCorp,"['Indie', 'Simulation', 'Strategy']"
252410,Pc,SteamWorld Dig,"['Action', 'Adventure', 'Indie']"
252430,Pc,Dusty Revenge:Co-Op Edition,"['Action', 'Indie']"
252450,Pc,StarDrive 2,"['Indie', 'Strategy']"
252470,Pc,Space Pirates And Zombies 2,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
252530,Pc,OMSI 2: Steam Edition,"['Casual', 'Simulation']"
252550,Pc,Qbeh-1: The Atlas Cube,"['Adventure', 'Casual', 'Indie']"
252570,Pc,Depths of Fear :: Knossos,"['Action', 'Adventure', 'Indie']"
252610,Pc,Death Road to Canada,"['Action', 'Indie', 'RPG']"
252630,Pc,Eldritch,"['Action', 'Adventure', 'Indie', 'RPG']"
252670,Pc,Nihilumbra,"['Adventure', 'Casual', 'Indie']"
252690,Pc,Fantasy Grounds Classic,"['Indie', 'RPG', 'Strategy']"
252710,Pc,The Last Express Gold Edition,['Adventure']
252730,Pc,YOU DON'T KNOW JACK Vol. 1 XL,"['Casual', 'Indie', 'Strategy']"
252750,Pc,MouseCraft,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
252830,Pc,Claire,"['Action', 'Adventure', 'Indie']"
252850,Pc,Streamline,"['Action', 'Indie', 'Sports', 'Early Access']"
252890,Pc,Dracula: Love Kills,"['Adventure', 'Casual']"
252910,Pc,Skyscraper Simulator,['Simulation']
252970,Pc,McDROID,"['Action', 'Indie', 'Strategy']"
253030,Pc,Race The Sun,"['Action', 'Indie', 'Racing']"
253110,Pc,The Cat Lady,"['Adventure', 'Indie']"
253150,Pc,Halfway,"['Action', 'Indie', 'RPG', 'Strategy']"
253190,Pc,Kingdom Wars 2: Battles,"['Indie', 'Simulation', 'Strategy']"
253230,Pc,A Hat in Time,"['Adventure', 'Indie']"
253250,Pc,Stonehearth,"['Indie', 'Simulation', 'Strategy']"
253290,Pc,FOTONICA,"['Action', 'Indie']"
253310,Pc,Fester Mudd: Curse of the Gold - Episode 1,['Adventure']
253330,Pc,Neverending Nightmares,"['Action', 'Adventure', 'Indie']"
253350,Pc,Tiny Barbarian DX,"['Action', 'Adventure']"
251370,Pc,Escape Goat,"['Action', 'Indie']"
251410,Pc,Dark Matter,"['Action', 'Indie']"
251430,Pc,The Inner World,"['Adventure', 'Indie']"
251450,Pc,Heroes of Havoc: Idle Adventures,"['Free To Play', 'RPG']"
251470,Pc,TowerFall Ascension,"['Action', 'Indie']"
251490,Pc,Gravity Ghost,['Indie']
251510,Pc,Constant C,"['Action', 'Casual', 'Indie']"
251530,Pc,Anomaly Korea,"['Action', 'Strategy']"
251590,Pc,Soul Saga,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
251630,Pc,The Impossible Game,['Indie']
251650,Pc,Ray's The Dead,"['Action', 'Adventure', 'Indie', 'Strategy']"
251690,Pc,Speedball 2 HD,"['Action', 'Indie', 'Sports']"
251730,Pc,Legend of Grimrock 2,"['Adventure', 'Indie', 'RPG']"
251810,Pc,Leadwerks Game Engine,"['Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Utilities']"
251830,Pc,Stick it to The Man!,"['Action', 'Adventure', 'Indie']"
251850,Pc,Master Reboot,"['Action', 'Adventure', 'Indie']"
251870,Pc,Go! Go! Nippon! ~My First Trip to Japan~,['Adventure']
251890,Pc,World of Diving,"['Adventure', 'Indie', 'Simulation', 'Early Access']"
251910,Pc,Solar Flux,"['Indie', 'Strategy']"
251950,Pc,WWII Online,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy', 'Free To Play']"
251990,Pc,Long Live The Queen,"['Indie', 'RPG', 'Simulation', 'Strategy']"
252010,Pc,Oniken: Unstoppable Edition,"['Action', 'Indie']"
252030,Pc,Valdis Story: Abyssal City,"['Action', 'Indie', 'RPG']"
252050,Pc,Construction Machines 2014,['Simulation']
252070,Pc,Gimbal,"['Action', 'Indie']"
252090,Pc,Lacuna Passage,"['Indie', 'Simulation', 'Early Access']"
252110,Pc,Lovers in a Dangerous Spacetime,"['Action', 'Indie', 'Simulation']"
252130,Pc,Divide By Sheep,"['Adventure', 'Casual', 'Indie']"
252170,Pc,Anomaly Warzone Earth Mobile Campaign,"['Action', 'Strategy']"
252230,Pc,YAIBA: NINJA GAIDEN Z,"['Action', 'Adventure']"
252250,Pc,Maia,"['Indie', 'Simulation', 'Strategy']"
252270,Pc,Zombie Tycoon 2: Brainhov's Revenge,"['Action', 'Indie', 'Strategy']"
252310,Pc,Syder Arcade,"['Action', 'Indie']"
252330,Pc,Slender: The Arrival,"['Action', 'Adventure', 'Indie']"
252350,Pc,Double Dragon: Neon,"['Action', 'Indie']"
250580,Pc,Paranautical Activity: Deluxe Atonement Edition,"['Action', 'Indie', 'RPG']"
250600,Pc,The Plan,"['Casual', 'Free To Play', 'Indie']"
250620,Pc,Among the Sleep - Enhanced Edition,"['Action', 'Adventure', 'Indie']"
250640,Pc,[Old Edition] Croixleur Sigma,"['Action', 'Casual', 'Indie']"
250660,Pc,Bunny Must Die! Chelsea and the 7 Devils,"['Action', 'Adventure', 'Indie']"
250680,Pc,BELOW,"['Action', 'Adventure', 'Indie', 'RPG']"
250700,Pc,Super Time Force Ultra,"['Action', 'Indie']"
250720,Pc,Starlight Inception™,"['Action', 'Indie', 'Simulation']"
250760,Pc,Shovel Knight: Treasure Trove,"['Action', 'Adventure', 'Indie']"
251020,Pc,Railroad X,['Simulation']
251060,Pc,Wargame: Red Dragon,"['Indie', 'Simulation', 'Strategy']"
251110,Pc,INFRA,"['Adventure', 'Indie']"
251130,Pc,Chroma Squad,"['Indie', 'RPG', 'Strategy']"
251150,Pc,The Legend of Heroes: Trails in the Sky,['RPG']
251170,Pc,Damned,['Adventure']
251210,Pc,Hive,"['Casual', 'Indie', 'Strategy']"
251230,Pc,Livelock,"['Action', 'Adventure', 'Indie']"
251270,Pc,Corpse Party,"['Adventure', 'Indie', 'RPG']"
251290,Pc,The Legend of Heroes: Trails in the Sky SC,['RPG']
251310,Pc,Eleusis,"['Adventure', 'Indie']"
249870,Pc,Scribblenauts Unmasked: A DC Comics Adventure,"['Action', 'Adventure', 'Casual', 'Strategy']"
249930,Pc,A-Train 8,['Simulation']
249950,Pc,Forge Quest,"['Action', 'Adventure', 'Indie', 'RPG']"
249990,Pc,FORCED: Slightly Better Edition,"['Action', 'Adventure', 'Indie', 'RPG']"
250030,Pc,Lilly Looking Through,"['Adventure', 'Indie']"
250050,Pc,Life Goes On: Done to Death,"['Action', 'Adventure', 'Casual', 'Indie']"
250070,Pc,TorqueL,"['Action', 'Indie']"
250110,Pc,Assault Android Cactus+,"['Action', 'Indie']"
250180,Pc,METAL SLUG 3,['Action']
250260,Pc,Jazzpunk: Director's Cut,"['Adventure', 'Indie']"
250320,Pc,The Wolf Among Us,"['Action', 'Adventure', 'Casual']"
250340,Pc,Blockland,"['Action', 'Indie', 'Simulation']"
250360,Pc,MovieWriterPro,"['Utilities', 'Video Production']"
250380,Pc,Knock-knock,"['Adventure', 'Casual']"
250400,Pc,How to Survive,"['Action', 'Adventure', 'RPG']"
250420,Pc,8BitMMO,"['Action', 'Adventure', 'Free To Play', 'Indie', 'Massively Multiplayer', 'RPG']"
250460,Pc,Bridge Constructor,"['Casual', 'Indie', 'Simulation']"
250500,Pc,Super Amazing Wagon Adventure,"['Action', 'Adventure', 'Indie']"
250520,Pc,UnderRail,"['Indie', 'RPG']"
250540,Pc,C-Wars,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']"
250560,Pc,Fight The Dragon,"['Indie', 'RPG']"
249130,Pc,LEGO® Marvel™ Super Heroes,"['Action', 'Adventure']"
249190,Pc,Ancient Space,['Strategy']
249230,Pc,Risen 3 - Titan Lords,['RPG']
249330,Pc,Unholy Heights,"['Indie', 'Simulation', 'Strategy']"
249360,Pc,Zafehouse: Diaries,"['Indie', 'RPG', 'Simulation', 'Strategy']"
249550,Pc,NEStalgia,"['Indie', 'Massively Multiplayer', 'RPG']"
249570,Pc,The Castle Doctrine,"['Indie', 'Massively Multiplayer', 'Strategy']"
249590,Pc,Teslagrad,['Indie']
249610,Pc,Galactic Arms Race,"['Action', 'Casual', 'Indie']"
249630,Pc,Delver,"['Action', 'Adventure', 'Indie', 'RPG']"
249650,Pc,Blackguards,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
249680,Pc,Marlow Briggs and the Mask of Death,"['Action', 'Adventure']"
248970,Pc,Vector,"['Action', 'Indie']"
249050,Pc,Dungeon of the ENDLESS™,"['Adventure', 'Indie', 'RPG', 'Strategy']"
248710,Pc,Iesabel,"['Action', 'Indie', 'RPG']"
248730,Pc,A Walk in the Dark,"['Action', 'Indie']"
248800,Pc,Dysfunctional Systems: Learning to Manage Chaos,"['Adventure', 'Casual', 'Indie', 'RPG']"
248820,Pc,Risk of Rain (2013),"['Action', 'Indie', 'RPG']"
248860,Pc,NEO Scavenger,"['Indie', 'RPG', 'Strategy']"
248170,Pc,Clickteam Fusion 2.5,"['Animation & Modeling', 'Education', 'Utilities', 'Web Publishing']"
248190,Pc,Knytt Underground,"['Adventure', 'Indie']"
248270,Pc,Songs2See,"['Casual', 'Indie', 'Simulation']"
248290,Pc,Reach for the Sun,"['Casual', 'Indie', 'Simulation', 'Strategy']"
248310,Pc,Freedom Planet,"['Action', 'Indie']"
248330,Pc,Dino Run DX,"['Action', 'Indie', 'Racing']"
248350,Pc,Omegalodon,"['Action', 'Indie']"
248370,Pc,Bridge It +,['Simulation']
248390,Pc,Craft The World,"['Indie', 'RPG', 'Simulation', 'Strategy']"
248450,Pc,Salvation Prophecy,"['Action', 'Indie', 'RPG', 'Simulation']"
248470,Pc,Doorways: Prelude,"['Action', 'Adventure', 'Indie']"
248490,Pc,1953 - KGB Unleashed,"['Adventure', 'Casual', 'Indie']"
248510,Pc,Dominions 3: The Awakening,"['Indie', 'Strategy']"
248530,Pc,Depth Hunter 2: Deep Dive,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']"
248550,Pc,Megabyte Punch,"['Action', 'Adventure', 'Indie']"
248570,Pc,Toribash,"['Action', 'Indie', 'Strategy', 'Free To Play']"
248610,Pc,Door Kickers,"['Action', 'Indie', 'Simulation', 'Strategy']"
248650,Pc,Draw a Stickman: EPIC,"['Adventure', 'Casual', 'Indie']"
247310,Pc,Gravi,"['Early Access', 'Indie']"
247350,Pc,Artemis Spaceship Bridge Simulator,"['Action', 'Indie', 'Simulation']"
247370,Pc,Mutant Mudds Deluxe,"['Action', 'Indie']"
247430,Pc,Hitman: Contracts,['Action']
247660,Pc,Deadly Premonition: The Director's Cut,"['Action', 'Adventure']"
247870,Pc,Redshirt,"['Indie', 'RPG', 'Simulation', 'Strategy']"
247910,Pc,Sniper Elite: Nazi Zombie Army 2,"['Action', 'Adventure']"
247950,Pc,Sacred 3,"['Action', 'RPG']"
246580,Pc,The Typing of The Dead: Overkill,['Action']
246620,Pc,Plague Inc: Evolved,"['Casual', 'Indie', 'Simulation', 'Strategy']"
246680,Pc,Secrets of Rætikon,"['Action', 'Adventure', 'Indie']"
246720,Pc,Wayward Manor,"['Adventure', 'Casual', 'Indie']"
246740,Pc,Huntsman: The Orphanage (Halloween Edition),"['Action', 'Adventure', 'Indie']"
246760,Pc,Legends of Eisenwald,"['Adventure', 'Indie', 'RPG', 'Strategy']"
246800,Pc,BeatBlasters III,"['Action', 'Indie']"
246820,Pc,Jeklynn Heights,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
246840,Pc,FATE,"['Action', 'Adventure', 'RPG']"
246880,Pc,Recruits,"['Action', 'Indie', 'Early Access']"
246900,Pc,Viscera Cleanup Detail,"['Indie', 'Simulation']"
246920,Pc,Bombernauts,"['Action', 'Indie']"
246940,Pc,Lords of the Black Sun,"['Indie', 'Strategy']"
246960,Pc,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,"['Action', 'Indie']"
246980,Pc,InFlux,"['Adventure', 'Casual', 'Indie']"
247000,Pc,Talisman: Digital Edition,"['Indie', 'RPG', 'Strategy', 'Free To Play']"
247020,Pc,"Cook, Serve, Delicious!","['Action', 'Indie', 'Simulation', 'Strategy']"
222750,Pc,Wargame: Airland Battle,"['Indie', 'Simulation', 'Strategy']"
247080,Pc,Crypt of the NecroDancer,"['Action', 'Indie', 'RPG']"
247140,Pc,Soundodger+,"['Action', 'Casual', 'Indie']"
247240,Pc,Volgarr the Viking,"['Action', 'Adventure', 'Indie']"
246070,Pc,Hack 'n' Slash,"['Adventure', 'Casual', 'Indie']"
246090,Pc,Spacebase DF-9,"['Indie', 'Simulation', 'Strategy']"
246110,Pc,MASSIVE CHALICE,"['Indie', 'Strategy']"
246300,Pc,Paranormal,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
246360,Pc,Perfection.,"['Casual', 'Indie']"
246420,Pc,Kingdom Rush  - Tower Defense,['Strategy']
245050,Pc,SpellForce 2 - Demons of the Past,"['RPG', 'Strategy']"
245150,Pc,The Novelist,"['Adventure', 'Casual', 'Indie']"
245170,Pc,Skullgirls 2nd Encore,"['Action', 'Indie']"
245280,Pc,ENSLAVED™: Odyssey to the West™ Premium Edition,"['Action', 'Adventure']"
245300,Pc,Disney Epic Mickey 2:  The Power of Two,"['Action', 'Adventure']"
245370,Pc,Etherium,['Strategy']
245390,Pc,"I Have No Mouth, and I Must Scream",['Adventure']
245410,Pc,Wizardry 6: Bane of the Cosmic Forge,"['Adventure', 'RPG']"
245430,Pc,Wizardry 7: Crusaders of the Dark Savant,"['Adventure', 'RPG']"
245450,Pc,Wizardry 8,"['Adventure', 'RPG']"
245470,Pc,Democracy 3,"['Indie', 'Simulation', 'Strategy']"
245490,Pc,Trials Fusion™,['Racing']
245620,Pc,Tropico 5,"['RPG', 'Simulation', 'Strategy']"
245730,Pc,Flashback,"['Action', 'Adventure', 'RPG']"
244070,Pc,Sid Meier’s Ace Patrol,"['Casual', 'Strategy']"
244090,Pc,Sid Meier’s Ace Patrol: Pacific Skies,"['Casual', 'Strategy']"
244160,Pc,Homeworld Remastered Collection,"['Simulation', 'Strategy']"
244210,Pc,Assetto Corsa,"['Indie', 'Racing', 'Simulation', 'Sports']"
244410,Pc,Supreme Ruler 1936,"['Indie', 'Simulation', 'Strategy']"
244430,Pc,realMyst: Masterpiece Edition,"['Adventure', 'Indie']"
244450,Pc,Men of War: Assault Squad 2,"['Action', 'Simulation', 'Strategy']"
244590,Pc,Epigenesis,"['Action', 'Indie', 'Sports']"
244690,Pc,Face Noir,"['Adventure', 'Indie']"
244710,Pc,Shelter,"['Adventure', 'Indie']"
244730,Pc,Divekick,"['Action', 'Indie']"
244750,Pc,Aztez,"['Action', 'Indie', 'Strategy']"
244770,Pc,StarMade,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
244810,Pc,Foul Play,"['Action', 'Adventure', 'Casual', 'Indie']"
244830,Pc,Wing IDE 5,['Utilities']
244850,Pc,Space Engineers,"['Action', 'Indie', 'Simulation', 'Strategy']"
244870,Pc,Electronic Super Joy,"['Action', 'Indie']"
244890,Pc,Velocity®Ultra,"['Action', 'Indie']"
244910,Pc,Homesick,"['Adventure', 'Indie']"
244950,Pc,Where is my Heart?,"['Adventure', 'Casual', 'Indie']"
245010,Pc,Deathtrap Dungeon,"['Action', 'Adventure']"
243450,Pc,Urban Trial Freestyle,"['Action', 'Racing', 'Simulation', 'Sports']"
243470,Pc,Watch_Dogs™,"['Action', 'Adventure']"
243780,Pc,PixelJunk™ Monsters Ultimate,['Strategy']
243800,Pc,Gas Guzzlers Extreme,"['Action', 'Racing', 'Sports']"
243890,Pc,Mavis Beacon Teaches Typing Family Edition,"['Education', 'Software Training']"
243930,Pc,Bound By Flame,"['Action', 'RPG']"
243950,Pc,Divinity: Dragon Commander,"['Action', 'RPG', 'Strategy']"
243970,Pc,"Invisible, Inc.","['Action', 'Indie', 'Strategy']"
244030,Pc,Take On Mars,['Simulation']
244050,Pc,Rise of Flight United,"['Free To Play', 'Simulation']"
504130,Pc,Manual Samuel - Anniversary Edition,"['Adventure', 'Indie']"
504380,Pc,Detective Hayseed - Hollywood,"['Adventure', 'Indie', 'RPG']"
503960,Pc,Will of the Gods,"['Casual', 'Indie', 'Strategy']"
502740,Pc,50 years,"['Indie', 'Strategy']"
